"questionId","questionNumber","questionName","answer","formula","solution","qti","sti","fti","questionText","solutionText","formulaText","hints","moreInfo","queDT","queStatus","examId","yearId","subjectId","chapterId","topicId","examSetId","dificultyId","optionId","wrongAns","set_question_number","autherMarkedQueOk","addedBy","fk_levelId","subjectName","mapQwId","fk_studentId","examName","examSetName","options","adminId","firstName","lastName","eqCommentId","dataEntryFixed","ownerOK","adminOK","ownerComment","adminComment","topicName","subjectCode","chapterName","fk_questionStatusId","fk_queAnsTypeId","fk_essId","essName","queAnsType","fk_examSetId","fk_queAnsTypeId","fk_optionId","dificulty","levelDifficultyId","levelDifficulty","levelDifficultyName","fk_yearId","essInstruction","questionStatusId","questionStatusName","qcStatusClass","examTypeId","examType","mainSubjectId"
"23865","54",,"A",,,"1","1","1","<p><strong>A mixture of 100 m mol of <span class=""math-tex"">\(\text{Ca(OH)}_2\)</span> and 2 g of sodium sulphate was dissolved in water and the volume was made upto 100 mL. The mass of calcium sulphate formed and the concentration of&nbsp;<span class=""math-tex"">\( \text{OH}^–\)</span> in resulting solution, respectively are &nbsp; (Molar mass of <span class=""math-tex"">\(\text {Ca(OH)}_2,\text{ Na}_2\text{SO}_4 \text{and CaSO}_4 \)</span>&nbsp;are 74, 143 and <span class=""math-tex"">\(136 \text{g mol}^{–1}\)</span> respectively; <span class=""math-tex"">\(\text K_{\text{ sp}}\text { of Ca(OH)}_2\ \text {is}\ 5.5 \times 10^{-6})    \)</span></strong></p>

<p><strong>(A) <span class=""math-tex"">\(1.9\ \text g, 0.28\ \text {mol L}^{–1} \)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(13.6\ \text g, 0.28\ \text {mol L}^{–1} \)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(1.9\ \text g, 0.14\ \text {mol L}^{–1} \)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(13.6\ \text g, 0.14\ \text {mol L}^{–1} \)</span></strong></p>
","<p><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587573647.png"" style=""height:138px; width:300px"" /></p>
",,,,"2020-04-22 16:41:18","1","1",NULL,"1",NULL,NULL,"375","1","3","2","24","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14306","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23864","53",,"D",,,"1","1","1","<p><strong>The chemical nature of hydrogen peroxide is &nbsp; </strong></p>

<p><strong>(A) oxidising agent in acidic medium, but not in basic medium &nbsp;</strong></p>

<p><strong>(B) reducing agent in basic medium but not in acidic medium &nbsp;</strong></p>

<p><strong>(C) oxidising and reducing agent in acidic medium but not in basic medium &nbsp;</strong></p>

<p><strong>(D) oxidising and reducing agent in both &nbsp;acidic and basic medium&nbsp;</strong></p>
","<p><strong>Fact based.&nbsp;</strong></p>
",,,,"2020-04-22 16:28:27","1","1",NULL,"1",NULL,NULL,"375","3","3","2","23","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14305","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23782","52",,"B",,,"1","1","1","<p><strong>Consider the following&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(\text{Zn}^{2+}+ 2\text e^- \longrightarrow \text{Zn} (\text s) ;\text E^\circ=- 0.76\text V\)</span><br />
<span class=""math-tex"">\(\text{Ca}^{2+}+ 2\text e^- \longrightarrow \text{Ca} (\text s) ;\text E^\circ=-2.87\text V\)</span><br />
<span class=""math-tex"">\(\text{Mg}^{2+}+ 2\text e^- \longrightarrow \text{Mg} (\text s) ;\text E^\circ=-2.36\text V\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text{Ni}^{2+}+ 2\text e^- \longrightarrow \text{Ni} (\text s) ;\text E^\circ=-0.25\text V\)</span></strong></p>

<p><strong>The reducing power of the metals increases in the order &nbsp;</strong></p>

<p><strong>(A) Ca &lt; Zn &lt; Mg &lt; Ni </strong></p>

<p><strong>(B) Ni &lt; Zn &lt; Mg &lt; Ca &nbsp;</strong></p>

<p><strong>(C) Zn &lt; Mg &lt; Ni &lt; Ca </strong></p>

<p><strong>(D) Ca &lt; Mg &lt; Zn &lt; Ni&nbsp;</strong></p>
","<p><strong>Lesser the SRP value higher the reducing power. &nbsp;</strong></p>
",,,,"2020-04-21 07:23:22","1","1",NULL,"1",NULL,NULL,"375","2","3","2","22","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14259","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23781","51",,"C",,,"1","1","1","<p><strong>The electronegativity of aluminium is similar to &nbsp; </strong></p>

<p><strong>(A) carbon </strong></p>

<p><strong>(B) beryllium &nbsp;</strong></p>

<p><strong>(C) boron </strong></p>

<p><strong>(D) lithium &nbsp;</strong></p>
","<p><strong>Diagonal relationship.&nbsp;</strong></p>
",,,,"2020-04-21 07:15:14","1","1",NULL,"1",NULL,NULL,"375","2","3","2","21","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14258","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23780","50",,"A",,,"1","1","1","<p><strong>The type of hybridisation and number of lone pair(s) of electrons of Xe in <span class=""math-tex"">\(\text{XeOF}_4 \)</span>&nbsp;respectively are &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(\text{sp}^3\text d^2\)</span> and 1 </strong></p>

<p><strong>(B) <span class=""math-tex"">\(\text {sp}^3\text d\)</span> and 2 &nbsp;</strong></p>

<p><strong>(C) <span class=""math-tex"">\(\text{sp}^3\text d^2\)</span> and 2 </strong></p>

<p><strong>(D) <span class=""math-tex"">\(\text{sp}^3\text d \)</span>&nbsp;and 1&nbsp;</strong></p>
","<p><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587452998.png"" style=""height:108px; width:103px"" /></p>
",,,,"2020-04-21 07:13:47","1","1",NULL,"1",NULL,NULL,"375","2","3","2","20","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14257","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23779","49",,"B",,,"1","1","1","<p><strong>The correct structure of product &lsquo;P&rsquo; in the following reaction is&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587452780.png"" style=""height:189px; width:500px"" /></strong></p>
","<p><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587452858.png"" style=""height:253px; width:250px"" /></p>
",,,,"2020-04-21 07:08:35","1","1",NULL,"1",NULL,NULL,"375","1","3","2","19","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14256","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23778","48",,"D",,,"1","1","1","<p><strong>The major product of the following reaction is &nbsp;&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587452472.png"" style=""height:219px; width:400px"" /></strong></p>
","<p><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587452651.png"" style=""height:253px; width:300px"" /></p>
",,,,"2020-04-21 07:04:46","1","1",NULL,"1",NULL,NULL,"375","3","3","2","18","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14255","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23777","47",,"B",,,"1","1","1","<p><strong>Which hydrogen in compound(E) is easily replaceable during bromination reaction in presence of light?&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587452014.png"" style=""height:53px; width:150px"" /></strong></p>

<p><strong>(A) &nbsp;<span class=""math-tex"">\(\alpha\)</span>&nbsp;- hydrogen &nbsp;</strong></p>

<p><strong>(B) &nbsp;<span class=""math-tex"">\(\gamma\)</span>&nbsp;- hydrogen &nbsp; </strong></p>

<p><strong>(C) &nbsp;<span class=""math-tex"">\(\delta\)</span>&nbsp;- hydrogen </strong></p>

<p><strong>(D) &nbsp;<span class=""math-tex"">\(\beta\)</span>&nbsp;- hydrogen&nbsp;</strong></p>
","<p><strong>Allylic radical will form in presence of sunlight.&nbsp;</strong></p>
",,,,"2020-04-21 06:55:59","1","1",NULL,"1",NULL,NULL,"375","1","3","2","17","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14254","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23776","46",,"C",,,"1","1","1","<p><strong>The effect of lanthanoid contraction in the lanthanoid series of elements by the large means &nbsp;</strong></p>

<p><strong>(A) increase in both atomic and ionic radii &nbsp; </strong></p>

<p><strong>(B) decrease in atomic radii and increase in ionic radii &nbsp; </strong></p>

<p><strong>(C) decrease in both atomic and ionic radii &nbsp;</strong></p>

<p><strong>(D) increase in atomic radii and decrease in ionic radii&nbsp;</strong></p>
","<p><strong>Atomic &amp; ionic radii decreases&nbsp;</strong></p>
",,,,"2020-04-21 06:51:00","1","1",NULL,"1",NULL,NULL,"375","3","3","2","16","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14253","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23775","45",,"B",,,"1","1","1","<p><strong>Which of the following is not an example of heterogeneous catalytic reaction? &nbsp;</strong></p>

<p><strong>(A) Ostwald&rsquo;s process </strong></p>

<p><strong>(B) Combustion of coal &nbsp;</strong></p>

<p><strong>(C) Hydrogenation of vegetable oils </strong></p>

<p><strong>(D) Haber&rsquo;s process&nbsp;</strong></p>
","<p><strong>Fact based.&nbsp;</strong></p>
",,,,"2020-04-21 06:49:47","1","1",NULL,"1",NULL,NULL,"375","2","3","2","15","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14252","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23774","44",,"C",,,"1","1","1","<p><strong>Which of the graphs shown below does not represent the relationship between incident light and the electron ejected from metal surface?&nbsp;</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587451585.png"" style=""height:210px; width:400px"" /></strong></p>
","<p><strong><span class=""math-tex"">\(\text{K.E} =\text h \nu - \text h_ {\nu0}\)</span>,&nbsp;</strong></p>
",,,,"2020-04-21 06:48:30","1","1",NULL,"1",NULL,NULL,"375","1","3","2","14","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14251","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23772","43",,"B",,,"1","1","1","<p><strong>The decreasing order of ease of alkaline hydrolysis for the following ester is &nbsp;&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587450254.png"" style=""height:278px; width:150px"" /></strong></p>

<p><strong>(A) <span class=""math-tex"">\(\text{III &gt; II &gt; IV &gt; I }\)</span></strong></p>

<p><strong>(B) <span class=""math-tex"">\(\text{III &gt; II &gt; I &gt; IV  }\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\text{ IV &gt; II &gt; III &gt; I  }\)</span></strong></p>

<p><strong>(D) <span class=""math-tex"">\(\text{II &gt; III &gt; I &gt; IV }\)</span></strong></p>
","<p><strong>Electron withdrawing group enhances the rate of hydrolysis.&nbsp;</strong></p>
",,,,"2020-04-21 06:26:20","1","1",NULL,"1",NULL,NULL,"375","3","3","2","13","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14250","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23771","42",,"A",,,"1","1","1","<p><strong>Which diccarboxylic acid in presence of a dehydrating agent is least reactive to give anhydride?&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587450073.png"" style=""height:158px; width:400px"" /></strong></p>
","<p><strong>Adipic acid will give unstable 7 membered anhydride.&nbsp;</strong></p>
",,,,"2020-04-21 06:22:05","1","1",NULL,"1",NULL,NULL,"375","2","3","2","12","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14249","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23770","41",,"A",,,"1","1","1","<p><strong>If dichloromethane (<span class=""math-tex"">\(\text{DCM}\)</span>) and water(<span class=""math-tex"">\(\text H_2\text O\)</span>) are used for differential extraction, which one of the following statements is correct? &nbsp;</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\text{DCM}\)</span> and <span class=""math-tex"">\(\text H_2\text O\)</span>would stay as lower and upper layer respectively in the S.F &nbsp;</strong></p>

<p><strong>(B) <span class=""math-tex"">\(\text{DCM}\)</span>&nbsp;and&nbsp;<span class=""math-tex"">\(\text H_2\text O\)</span> will make &nbsp;turbid/colloidal mixture &nbsp;</strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\text{DCM}\)</span> and&nbsp;<span class=""math-tex"">\(\text H_2\text O\)</span> would stay as upper and lower layer respectively in the separating funnel(S.F) &nbsp;</strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\text{DCM}\)</span> and&nbsp;<span class=""math-tex"">\(\text H_2\text O\)</span> will be miscible clearly&nbsp;</strong></p>
","<p><strong>Density of&nbsp; <span class=""math-tex"">\(\text{DCM}\)</span>&nbsp;is higher than <span class=""math-tex"">\(\text H_2\text O\)</span>.&nbsp;</strong></p>
",,,,"2020-04-21 06:19:31","1","1",NULL,"1",NULL,NULL,"375","1","3","2","11","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14248","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23769","40",,"C",,,"1","1","1","<p><strong>Wilkinson catalyst is &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\([(\text{Ph}_3\text P)_3\text{IrCl}]      \)</span> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p>

<p><strong>(B) <span class=""math-tex"">\([\text{Et}_3\text P)_3\text{RhCl}]  \)</span> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p>

<p><strong>(C) <span class=""math-tex"">\([(\text{Ph}_3\text P)_3\text{RhCl}]\)</span> &nbsp; &nbsp; &nbsp; </strong></p>

<p><strong>(D) <span class=""math-tex"">\([(\text{Et}_3\text P)_3\text{IrCl}] \)</span></strong></p>
","<p><strong>Fact based&nbsp;</strong></p>
",,,,"2020-04-21 06:07:59","1","1",NULL,"1",NULL,NULL,"375","3","3","2","10","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14247","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23768","39",,"wrongAns",,,"1","1","1","<p><strong>The major product formed in the reaction given below will be:&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587449179.png"" style=""height:193px; width:450px"" /></strong></p>
","<p><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587449063.png"" style=""height:85px; width:300px"" /></p>
",,,,"2020-04-21 06:07:01","1","1",NULL,"1",NULL,NULL,"375","2","3","2","9","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14246","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23766","38",,"A",,,"1","1","1","<p><strong>Consider the given plots for a reaction obeying Arrhenius equation&nbsp; <span class=""math-tex"">\((0^\circ \text C &lt; \text T &lt; 300^\circ \text C) \)</span>: (k and <span class=""math-tex"">\(\text E_\text a\)</span> are rate constant and activation energy respectively)&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587448544.png"" style=""height:107px; width:250px"" /></strong></p>

<p><strong>Choose the correct option: &nbsp;</strong></p>

<p><strong>(A) I is right but II is wrong </strong></p>

<p><strong>(B) Both I and Ii are correct &nbsp;</strong></p>

<p><strong>(C) I is wrong but II is right </strong></p>

<p><strong>(D) Both I and II are wrong&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\text K=\text {Ae}^{\text {-E}_\text a/\text {RT}}\)</span></strong></p>

<p><strong>(i) is true but&nbsp; (ii) is false&nbsp; &nbsp;(ii) should be</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587448909.png"" style=""height:122px; width:150px"" /></strong></p>

<p><strong>&nbsp;</strong></p>

<p>&nbsp;</p>
",,,,"2020-04-21 06:02:28","1","1",NULL,"1",NULL,NULL,"375","1","3","2","8","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14245","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23731","37",,"A",,,"1","1","1","<p><strong>The major product of the following reaction is:&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587373896.png"" style=""height:207px; width:500px"" /></strong></p>
","<p><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587373974.png"" style=""height:82px; width:500px"" /></p>
",,,,"2020-04-20 09:13:17","1","1",NULL,"1",NULL,NULL,"375","3","3","2","7","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14214","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23730","36",,"A",,,"1","1","1","<p><strong>Which primitive unit cell has unequal edge length (a <span class=""math-tex"">\(\ne\)</span>&nbsp;b <span class=""math-tex"">\(\ne\)</span>&nbsp;c) and all axial angles different from <span class=""math-tex"">\(90^\circ\)</span>? &nbsp;</strong></p>

<p><strong>(A) Triclinic </strong></p>

<p><strong>(B) Hexagonal &nbsp;</strong></p>

<p><strong>(C) Monoclinic </strong></p>

<p><strong>(D) Tetragonal &nbsp;</strong><br />
&nbsp;</p>

<p>&nbsp;</p>
","<p><strong>Fact based.&nbsp;</strong></p>
",,,,"2020-04-20 09:09:54","1","1",NULL,"3",NULL,NULL,"375","2","3","2","6","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14213","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23728","35",,"A",,,"1","1","1","<p><strong>Water filled in two glasses A and B have BOD values of 10 and 20 respectively. The correct statement regarding them is &nbsp; </strong></p>

<p><strong>(A) B is more polluted than A &nbsp; </strong></p>

<p><strong>(B) A is suitable for drinking, whereas B is not &nbsp;</strong></p>

<p><strong>(C) both A and B are suitable for drinking &nbsp; </strong></p>

<p><strong>(D) A is more polluted than B&nbsp;</strong></p>
","<p><strong>More polluted water has high biological oxygen demand.&nbsp;</strong></p>
",,,,"2020-04-20 09:07:32","1","1",NULL,"1",NULL,NULL,"375","1","3","2","5","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14212","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23727","34",,"A",,,"1","1","1","<p><strong>The total number of isotopes of hydrogen and number of radioactive isotopes among them, respectively are  </strong></p>

<p><strong>(A) 3 and 1 </strong></p>

<p><strong>(B) 3 and 2   </strong></p>

<p><strong>(C) 2 and 1 </strong></p>

<p><strong>(D) 2 and 0   </strong></p>
","<p>Fact based </p>
",,,,"2020-04-20 09:05:10","1","1",NULL,"1",NULL,NULL,"375","3","3","2","4","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14211","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23726","33",,"B",,,"1","1","1","<p><strong>The values of <span class=""math-tex"">\(\text {Kp/Kc}\)</span> for the following reactions at 300 K are respectively: &nbsp; </strong></p>

<p><strong><span class=""math-tex"">\(\text{(At}\ 300\ \text {K, Rt} = 24.62\ \text{dm}^3\text{ atm mol}^{–1})\)</span></strong></p>

<p><strong>&nbsp;&nbsp;<span class=""math-tex"">\(\text N_2(\text g)+\text O_2(\text g)=2\text {NO}(\text g)\)</span></strong></p>

<p><strong>&nbsp;<span class=""math-tex"">\(\text N_2\text O_4(\text g)=2\text {NO}_2(\text g)\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text N_2(\text g)+3\text H_2(\text g)=2\text {NH}_3(\text g)\)</span></strong></p>

<p><strong>(A) <span class=""math-tex"">\(1, 24.62\ \text{dm}^3 \text{atm mol}^{–1}, 606.0\ \text{ dm}^6 \text {atm}^2 \text{mol}^{–2  }\)</span></strong></p>

<p><strong>(B) <span class=""math-tex"">\(1, 24.62\ \text{dm}^3 \text{atm mol}^{–1}, 1.65 \times10^{-3} \text{dm}^{–6 }\text{atm}^{–2} \text{mol}^2  \)</span></strong></p>

<p><strong>(C) <span class=""math-tex"">\(1, 4.1 \times 10^{–2} \text{dm}^{–3}\text{ atm}^{–1} \text{mol}, 606.0\ \text{dm}^6 \text{atm}^2 \text{mol}^{–2 }\)</span></strong></p>

<p><strong>&nbsp;(D)&nbsp;<span class=""math-tex"">\( 24.62 \text{dm}^3 \text{atm mol}^{–1}, 606.0\ \text{dm}^6 \text { atm}^2 \text{atm}^2 \text {mol}^ {–2}, 1.65 \times 10^{–3} \text {dm}^{–6} \text {atm}^{–2} \text {moI}^2\)</span></strong></p>
","<p><span class=""math-tex"">\(\text {K}_\text P=\text K_\text C(\text {RT})^{\Delta\text {ng}}\)</span></p>
",,,,"2020-04-20 09:03:37","1","1",NULL,"1",NULL,NULL,"375","3","3","2","33","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14210","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23723","32",,"C",,,"1","1","1","<p><strong>A process that has&nbsp; <span class=""math-tex"">\(\Delta \text H = 200 \text {J mol}^{–1}\ \text { and} \Delta \text S = 40\text { JK}^{–1 }\text {mol}^{–1}\)</span>. Out of the values given below, choose the minimum temperature above which the process will be spontaneous: &nbsp;</strong></p>

<p><strong>(A) 20 K </strong></p>

<p><strong>(B) 12 K &nbsp;</strong></p>

<p><strong>(C) 5 K </strong></p>

<p><strong>(D) 4 K&nbsp;</strong></p>
","<p><span class=""math-tex"">\(\Delta\text S=\frac{\Delta \text H}{\text T}\)</span></p>
",,,,"2020-04-20 08:44:59","1","1",NULL,"1",NULL,NULL,"375","2","3","2","2","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14209","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23722","31",,"D",,,"1","1","1","<p><strong>The total number of isomers for a square planar complex <span class=""math-tex"">\(\text {[M(F)(Cl)(SCN)(NO}_2)] \)</span>is &nbsp; </strong></p>

<p><strong>(A) 16 </strong></p>

<p><strong>(B) 8 &nbsp;</strong></p>

<p><strong>(C) 4 </strong></p>

<p><strong>(D) 12&nbsp;</strong></p>
","<p><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587371858.png"" style=""height:136px; width:500px"" /></p>
",,,,"2020-04-20 08:34:07","1","1",NULL,"1",NULL,NULL,"375","1","3","2","1","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14208","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
